,mz,ISP2_2_MR1_1|D1|9b176338-f1f4-4b97-ab07-483c98d3b21e,ISP2_2_MR1_2|D2|dd613e71-0682-4482-a1f3-7eef4a1e2a89,ISP2_2_MR1_3|D3|6ce3ad15-4880-4e70-a1f9-3cd79bfadc84,ISP2_2_MR1_4|D4|c5ab95ee-1ae7-4c8d-9d24-a8fc6285f581,ISP2_2_MR1_5|D5|7bc3e656-d008-4e41-9aa9-7bc45307b012
2171,311.1681,600.0,619.0,513.0,331.0,405.0
2172,311.1765,632.0,891.0,586.0,631.0,399.0
2173,311.1793,632.0,891.0,586.0,631.0,399.0
2174,311.1821,1896.0,2673.0,1758.0,1893.0,1197.0
2175,311.1904,632.0,891.0,233.0,398.0,399.0
2176,311.1932,632.0,891.0,233.0,398.0,399.0
2177,311.2155,856.0,1320.0,638.0,574.0,712.0
2178,311.2183,856.0,858.0,638.0,574.0,712.0
2179,311.249,1845.0,1287.0,963.0,1521.0,777.0
2180,311.2518,1230.0,858.0,642.0,1014.0,518.0
2181,311.2992,5505.0,11910.0,1810.0,4650.0,1965.0
2182,312.0552,9350.0,23160.0,24430.0,7205.0,5435.0
2183,312.1055,566.0,666.0,268.0,554.0,250.0
2184,312.1083,566.0,666.0,268.0,554.0,250.0
2185,312.1222,1132.0,1332.0,732.0,1108.0,1298.0
2186,312.125,1698.0,1998.0,1098.0,1662.0,1947.0
2187,312.139,876.0,1002.0,864.0,1178.0,518.0
2188,312.1418,876.0,1002.0,864.0,1178.0,518.0
2189,312.1474,478.0,473.0,450.0,589.0,259.0
2190,312.1501,956.0,946.0,900.0,1178.0,518.0
2191,312.1529,478.0,473.0,277.0,589.0,259.0
2192,312.1557,478.0,473.0,277.0,589.0,344.0
2193,312.1585,478.0,473.0,319.0,589.0,344.0
2194,312.1613,478.0,473.0,319.0,589.0,344.0
2195,312.1809,2303.0,1932.0,1266.0,1617.0,1831.0
2196,312.1837,9212.0,7728.0,5064.0,6468.0,7324.0
2197,312.1948,711.0,1932.0,437.0,333.0,384.0
2198,312.1976,1422.0,3864.0,904.0,666.0,768.0
2199,312.2004,1422.0,820.0,904.0,666.0,768.0
2200,312.2088,1422.0,820.0,1078.0,662.0,620.0
2201,312.2116,711.0,410.0,539.0,331.0,310.0
2202,312.2144,711.0,410.0,539.0,331.0,310.0
2203,312.3009,0.0,0.0,0.0,275.0,0.0
2204,312.368,29065.0,32565.0,3540.0,23065.0,6475.0
2205,313.0554,0.0,0.0,370.0,0.0,0.0
2206,313.1225,497.0,850.0,388.0,1109.0,835.0
2207,313.1253,994.0,1700.0,776.0,2218.0,1670.0
2208,313.1337,2496.0,2500.0,1812.0,4436.0,3340.0
2209,313.1365,624.0,625.0,453.0,1109.0,835.0
2210,313.1505,1834.0,1020.0,1876.0,1040.0,544.0
2211,313.1589,2751.0,2874.0,2814.0,1560.0,1758.0
2212,313.1617,1834.0,1916.0,1876.0,1040.0,1172.0
2213,313.1701,917.0,508.0,471.0,296.0,586.0
2214,313.1757,485.0,508.0,471.0,296.0,509.0
2215,313.1785,970.0,1556.0,942.0,592.0,1018.0
2216,313.1841,1455.0,2334.0,1413.0,1077.0,1524.0
2217,313.1868,485.0,778.0,790.0,359.0,508.0
2218,313.1952,663.0,778.0,790.0,466.0,414.0
2219,313.198,1989.0,2334.0,2370.0,1398.0,1242.0
2220,313.2148,16535.0,16990.0,8115.0,7895.0,9100.0
2221,313.2316,6614.0,6796.0,692.0,3158.0,614.0
2222,313.268,3672.0,4696.0,5684.0,2172.0,4420.0
2223,313.2708,918.0,1174.0,1421.0,543.0,1105.0
2224,313.2791,559.0,1174.0,1421.0,543.0,1105.0
2225,313.3687,1202.0,1585.0,0.0,1097.0,324.0
2226,313.3715,3606.0,4755.0,0.0,3291.0,972.0
2227,314.1272,759.0,463.0,452.0,252.0,274.0
2228,314.1328,1518.0,926.0,904.0,504.0,562.0
2229,314.1356,759.0,463.0,452.0,252.0,281.0
2230,314.1412,759.0,463.0,412.0,252.0,281.0
2231,314.144,759.0,463.0,412.0,410.0,281.0
2232,314.1496,759.0,570.0,798.0,410.0,391.0
2233,314.1524,759.0,570.0,798.0,410.0,391.0
2234,314.1552,1518.0,1140.0,1596.0,820.0,782.0
2235,314.158,759.0,570.0,798.0,410.0,391.0
2236,314.1664,759.0,570.0,798.0,256.0,391.0
2237,314.1945,4659.0,4410.0,2868.0,2316.0,2364.0
2238,314.1973,3106.0,2940.0,1912.0,1544.0,1576.0
2239,314.2141,1792.0,1360.0,940.0,686.0,872.0
2240,314.2169,2688.0,2040.0,1410.0,1029.0,1308.0
2241,314.2281,1792.0,1360.0,774.0,482.0,872.0
2242,314.2729,0.0,0.0,642.0,482.0,596.0
2243,314.9709,0.0,1024.0,960.0,0.0,0.0
2244,315.1279,1150.0,870.0,866.0,475.0,264.0
2245,315.1392,4600.0,3480.0,3464.0,1900.0,2180.0
2246,315.142,1150.0,870.0,866.0,475.0,545.0
